FIRST_NAME,LAST_NAME,USER_ID,EMAIL,PASSWORD,MAJOR,TYPE
Reine,Cong,rcong0,rcong0@tech.edu,Password123,Engineering,Student
Borden,Cassiopeia,bcassiopeia0,bcassiopeia0@tech.edu,Password123,Nursing,Student
Danyle,Katey,dkatey0,dkatey0@tech.edu,Password123,Engineering,Student
Modesto,Shaen,mshaen0,mshaen0@tech.edu,Password123,Nursing,Student
Deziree,Reiko,dreiko0,dreiko0@tech.edu,Password123,Computer Science,Student
Haris,Damond,hdamond0,hdamond0@tech.edu,Password123,Math,Student
Linn,Latorra,llatorra0,llatorra0@tech.edu,Password123,Math,Student
Jovany,Khristen,jkhristen0,jkhristen0@tech.edu,Password123,Nursing,Student
Edsel,Dinero,edinero0,edinero0@tech.edu,Password123,Engineering,Student
Taryll,Son,tson0,tson0@tech.edu,Password123,Engineering,Student
Esther,Kavon,ekavon0,ekavon0@tech.edu,Password123,Computer Science,Professor
Taneesha,Claudina,tclaudina0,tclaudina0@tech.edu,Password123,Engineering,Professor
Brionne,Kamini,bkamini0,bkamini0@tech.edu,Password123,English,Student
Daymon,Lesette,dlesette0,dlesette0@tech.edu,Password123,English,Student
Tiajuana,Chung,tchung0,tchung0@tech.edu,Password123,Computer Science,Student
Feigy,Taquan,ftaquan0,ftaquan0@tech.edu,Password123,Nursing,Student
Chinda,Special,cspecial0,cspecial0@tech.edu,Password123,Computer Science,Student
Kaytlin,Jazzmen,kjazzmen0,kjazzmen0@tech.edu,Password123,Math,Student
Tiffiney,Kaylan,tkaylan0,tkaylan0@tech.edu,Password123,Math,Student
Rebecka,Tiquan,rtiquan0,rtiquan0@tech.edu,Password123,Nursing,Student
Glenn,Uri,guri0,guri0@tech.edu,Password123,Computer Science,Student
Kaleb,Jenalyn,kjenalyn0,kjenalyn0@tech.edu,Password123,Math,Student
Jones,Jaruis,jjaruis0,jjaruis0@tech.edu,Password123,English,Student
Gerilynn,Demetrie,gdemetrie0,gdemetrie0@tech.edu,Password123,Math,Student
Alter,Aeisha,aaeisha0,aaeisha0@tech.edu,Password123,Nursing,Student
Shunta,Alichia,salichia0,salichia0@tech.edu,Password123,Nursing,Student
Nicklous,Crandall,ncrandall0,ncrandall0@tech.edu,Password123,Math,Student
Shaketha,Lameka,slameka0,slameka0@tech.edu,Password123,Math,Student
Emma,Romon,eromon0,eromon0@tech.edu,Password123,English,Student
Lasheika,Nikko,lnikko0,lnikko0@tech.edu,Password123,Nursing,Student
Camelle,Nairy,cnairy0,cnairy0@tech.edu,Password123,English,Student
Maida,Quaneisha,mquaneisha0,mquaneisha0@tech.edu,Password123,Nursing,Student
Latanya,Corinda,lcorinda0,lcorinda0@tech.edu,Password123,Engineering,Professor
Carmisha,Cricket,ccricket0,ccricket0@tech.edu,Password123,Nursing,Student
Robbie,Marisia,rmarisia0,rmarisia0@tech.edu,Password123,Nursing,Student
Camden,Lamanda,clamanda0,clamanda0@tech.edu,Password123,Nursing,Professor
Hetal,Sarrah,hsarrah0,hsarrah0@tech.edu,Password123,English,Student
Narda,Lashunna,nlashunna0,nlashunna0@tech.edu,Password123,Computer Science,Student
Brinton,Dinelle,bdinelle0,bdinelle0@tech.edu,Password123,English,Student
Janell,Carmelina,jcarmelina0,jcarmelina0@tech.edu,Password123,Computer Science,Student
Dalisa,Yon,dyon0,dyon0@tech.edu,Password123,Math,Student
Latiffany,Quintin,lquintin0,lquintin0@tech.edu,Password123,Computer Science,Student
Palmer,Tessia,ptessia0,ptessia0@tech.edu,Password123,Nursing,Student
Kyon,Ricky,kricky0,kricky0@tech.edu,Password123,English,Student
Kamie,Clara,kclara0,kclara0@tech.edu,Password123,Math,Student
Margaret,Davin,mdavin0,mdavin0@tech.edu,Password123,English,Student
Nasya,Marcellous,nmarcellous0,nmarcellous0@tech.edu,Password123,Math,Student
Thimothy,Latonia,tlatonia0,tlatonia0@tech.edu,Password123,Math,Student
Leane,Jenean,ljenean0,ljenean0@tech.edu,Password123,Engineering,Student
Tessica,Laurene,tlaurene0,tlaurene0@tech.edu,Password123,Engineering,Student
Hristopher,Telesha,htelesha0,htelesha0@tech.edu,Password123,Math,Student
Nicole,Jamin,njamin0,njamin0@tech.edu,Password123,English,Student
Chevis,Karry,ckarry0,ckarry0@tech.edu,Password123,Math,Student
Myria,Marjan,mmarjan0,mmarjan0@tech.edu,Password123,Computer Science,Student
Machell,Tracina,mtracina0,mtracina0@tech.edu,Password123,Computer Science,Student
Aven,Larah,alarah0,alarah0@tech.edu,Password123,Nursing,Student
Shyam,Cera,scera0,scera0@tech.edu,Password123,Nursing,Student
Liela,Lenay,llenay0,llenay0@tech.edu,Password123,English,Student
Lesleigh,Olan,lolan0,lolan0@tech.edu,Password123,Computer Science,Student
Markie,Abigail,mabigail0,mabigail0@tech.edu,Password123,Math,Student
Celestine,Brienne,cbrienne0,cbrienne0@tech.edu,Password123,Math,Student
Will,Suzan,wsuzan0,wsuzan0@tech.edu,Password123,Math,Student
Tanina,Chriselda,tchriselda0,tchriselda0@tech.edu,Password123,English,Student
Gisella,Beauregard,gbeauregard0,gbeauregard0@tech.edu,Password123,Math,Student
Kermit,Stephane,kstephane0,kstephane0@tech.edu,Password123,Nursing,Student
Tequilla,Harout,tharout0,tharout0@tech.edu,Password123,Math,Student
Sherrell,Sueann,ssueann0,ssueann0@tech.edu,Password123,Engineering,Student
Phoua,Zachari,pzachari0,pzachari0@tech.edu,Password123,English,Student
Hayden,Gayle,hgayle0,hgayle0@tech.edu,Password123,Computer Science,Student
Higinio,Sheena,hsheena0,hsheena0@tech.edu,Password123,Nursing,Student
Sonali,Carman,scarman0,scarman0@tech.edu,Password123,Engineering,Student
Creg,Kaipo,ckaipo0,ckaipo0@tech.edu,Password123,Computer Science,Student
Liv,Marenda,lmarenda0,lmarenda0@tech.edu,Password123,Engineering,Student
Jermany,Shakima,jshakima0,jshakima0@tech.edu,Password123,English,Student
Bobbiejo,Judge,bjudge0,bjudge0@tech.edu,Password123,Nursing,Student
Orren,Marlin,omarlin0,omarlin0@tech.edu,Password123,Computer Science,Student
Alphonso,Kerryn,akerryn0,akerryn0@tech.edu,Password123,Math,Student
Aydin,Kenna,akenna0,akenna0@tech.edu,Password123,Math,Student
Trenisha,Kiwanna,tkiwanna0,tkiwanna0@tech.edu,Password123,English,Student
Quintez,Giavanna,qgiavanna0,qgiavanna0@tech.edu,Password123,Nursing,Student
Hoang,Sarha,hsarha0,hsarha0@tech.edu,Password123,Nursing,Student
Catricia,Ekaterina,cekaterina0,cekaterina0@tech.edu,Password123,Computer Science,Student
Nhan,Lady,nlady0,nlady0@tech.edu,Password123,English,Professor
Waleed,Kenith,wkenith0,wkenith0@tech.edu,Password123,Math,Student
Brigette,Adaliz,badaliz0,badaliz0@tech.edu,Password123,English,Student
Montoya,Matan,mmatan0,mmatan0@tech.edu,Password123,Nursing,Student
Keishawna,Briseida,kbriseida0,kbriseida0@tech.edu,Password123,English,Student
Alane,Leonarda,aleonarda0,aleonarda0@tech.edu,Password123,Engineering,Student
Walter,Deshae,wdeshae0,wdeshae0@tech.edu,Password123,Nursing,Student
Zane,Litisha,zlitisha0,zlitisha0@tech.edu,Password123,Computer Science,Student
Irais,Taji,itaji0,itaji0@tech.edu,Password123,English,Student
Glory,Dyanne,gdyanne0,gdyanne0@tech.edu,Password123,English,Student
Myndi,Deneisha,mdeneisha0,mdeneisha0@tech.edu,Password123,English,Student
Jelisa,Roger,jroger0,jroger0@tech.edu,Password123,English,Student
Mikeisha,Trevon,mtrevon0,mtrevon0@tech.edu,Password123,Math,Student
Janica,Dory,jdory0,jdory0@tech.edu,Password123,Computer Science,Student
Alton,Delilah,adelilah0,adelilah0@tech.edu,Password123,English,Student
Shateria,Bradi,sbradi0,sbradi0@tech.edu,Password123,Engineering,Student
Marquies,Jerrica,mjerrica0,mjerrica0@tech.edu,Password123,English,Student
Monik,Jeanna,mjeanna0,mjeanna0@tech.edu,Password123,Engineering,Student
Chawn,Danita,cdanita0,cdanita0@tech.edu,Password123,Computer Science,Student
Gareth,Camaron,gcamaron0,gcamaron0@tech.edu,Password123,Nursing,Student
Jashua,Jillyn,jjillyn0,jjillyn0@tech.edu,Password123,Computer Science,Student
Starnisha,Donnis,sdonnis0,sdonnis0@tech.edu,Password123,English,Student
Americo,Oshua,aoshua0,aoshua0@tech.edu,Password123,Engineering,Student
Kerie,Jovany,kjovany0,kjovany0@tech.edu,Password123,Computer Science,Student
Kellan,Jerid,kjerid0,kjerid0@tech.edu,Password123,Computer Science,Student
Dallas,Mayer,dmayer0,dmayer0@tech.edu,Password123,English,Student
Jamielee,Narada,jnarada0,jnarada0@tech.edu,Password123,Nursing,Student
Ramina,Teesha,rteesha0,rteesha0@tech.edu,Password123,Math,Student
Marysol,Doua,mdoua0,mdoua0@tech.edu,Password123,Computer Science,Student
Quandra,Moira,qmoira0,qmoira0@tech.edu,Password123,Computer Science,Student
Rudolfo,Arrow,rarrow0,rarrow0@tech.edu,Password123,English,Student
Carin,Alistair,calistair0,calistair0@tech.edu,Password123,Math,Student
Aquil,Jostin,ajostin0,ajostin0@tech.edu,Password123,English,Student
Kennya,Karena,kkarena0,kkarena0@tech.edu,Password123,English,Student
Torie,Terisha,tterisha0,tterisha0@tech.edu,Password123,Nursing,Student
Margaux,Ishah,mishah0,mishah0@tech.edu,Password123,English,Student
Evangela,Telisa,etelisa0,etelisa0@tech.edu,Password123,Math,Student
Donaven,Coco,dcoco0,dcoco0@tech.edu,Password123,English,Student
Erin,Ichael,eichael0,eichael0@tech.edu,Password123,Computer Science,Professor
Javell,Jeoffrey,jjeoffrey0,jjeoffrey0@tech.edu,Password123,English,Student
Quantez,Theodore,qtheodore0,qtheodore0@tech.edu,Password123,Engineering,Student
Phat,Takahiro,ptakahiro0,ptakahiro0@tech.edu,Password123,Math,Student
Nabor,Brindy,nbrindy0,nbrindy0@tech.edu,Password123,Computer Science,Student
Stevie,Jayesh,sjayesh0,sjayesh0@tech.edu,Password123,English,Student
Brendalee,Dezra,bdezra0,bdezra0@tech.edu,Password123,Computer Science,Student
Tiona,Anya,tanya0,tanya0@tech.edu,Password123,Computer Science,Student
Juanisha,Corrie,jcorrie0,jcorrie0@tech.edu,Password123,English,Student
Buck,Nansi,bnansi0,bnansi0@tech.edu,Password123,Engineering,Student
Khoa,Krystil,kkrystil0,kkrystil0@tech.edu,Password123,Nursing,Student
Tennille,Karisa,tkarisa0,tkarisa0@tech.edu,Password123,Math,Student
Khaliah,Matrice,kmatrice0,kmatrice0@tech.edu,Password123,Engineering,Student
Sharity,Terrion,sterrion0,sterrion0@tech.edu,Password123,Computer Science,Student
Porche,Jenna,pjenna0,pjenna0@tech.edu,Password123,English,Student
Philipe,Starkeisha,pstarkeisha0,pstarkeisha0@tech.edu,Password123,Math,Student
Shacara,Bertrand,sbertrand0,sbertrand0@tech.edu,Password123,Computer Science,Student
Aneshia,Karita,akarita0,akarita0@tech.edu,Password123,Computer Science,Student
Jenille,Nathanial,jnathanial0,jnathanial0@tech.edu,Password123,English,Student
Vinod,Kristjan,vkristjan0,vkristjan0@tech.edu,Password123,Computer Science,Student
Ayme,Jacelyn,ajacelyn0,ajacelyn0@tech.edu,Password123,Computer Science,Student
Sabre,Landan,slandan0,slandan0@tech.edu,Password123,Computer Science,Student
Salman,Devonda,sdevonda0,sdevonda0@tech.edu,Password123,English,Student
Trena,Cipriano,tcipriano0,tcipriano0@tech.edu,Password123,Engineering,Student
Turell,Lenord,tlenord0,tlenord0@tech.edu,Password123,Engineering,Student
Meyosha,Fredo,mfredo0,mfredo0@tech.edu,Password123,Engineering,Student
Errika,Alexie,ealexie0,ealexie0@tech.edu,Password123,English,Student
Saleena,Johnchristopher,sjohnchristopher0,sjohnchristopher0@tech.edu,Password123,Engineering,Student
Tawnia,Estera,testera0,testera0@tech.edu,Password123,English,Student
Aigner,Laureen,alaureen0,alaureen0@tech.edu,Password123,Computer Science,Student
Jovonna,Terry,jterry0,jterry0@tech.edu,Password123,Engineering,Student
Dontez,Lenee,dlenee0,dlenee0@tech.edu,Password123,Math,Student
Taina,Davarius,tdavarius0,tdavarius0@tech.edu,Password123,Computer Science,Student
Caycie,Dalton,cdalton0,cdalton0@tech.edu,Password123,Math,Student
Mikael,Brean,mbrean0,mbrean0@tech.edu,Password123,Engineering,Student
Alisson,Jillan,ajillan0,ajillan0@tech.edu,Password123,Math,Student
Joylynn,Elishia,jelishia0,jelishia0@tech.edu,Password123,Math,Student
Edmon,Evelena,eevelena0,eevelena0@tech.edu,Password123,Computer Science,Student
Reynol,Elica,relica0,relica0@tech.edu,Password123,English,Student
Eian,Lacora,elacora0,elacora0@tech.edu,Password123,Math,Student
Shandie,Joshawa,sjoshawa0,sjoshawa0@tech.edu,Password123,Engineering,Professor
Tamie,Pa,tpa0,tpa0@tech.edu,Password123,English,Student
Canisha,Shrena,cshrena0,cshrena0@tech.edu,Password123,Engineering,Student
Jasper,Hanna,jhanna0,jhanna0@tech.edu,Password123,Computer Science,Professor
Hudson,Titania,htitania0,htitania0@tech.edu,Password123,Engineering,Student
Lacole,Chantele,lchantele0,lchantele0@tech.edu,Password123,Math,Student
Lisandro,Brock,lbrock0,lbrock0@tech.edu,Password123,Nursing,Student
Ernestine,Decarlo,edecarlo0,edecarlo0@tech.edu,Password123,Math,Student
Marcell,Delfino,mdelfino0,mdelfino0@tech.edu,Password123,English,Student
Loida,Shaquoia,lshaquoia0,lshaquoia0@tech.edu,Password123,Computer Science,Professor
Delorean,Burgandy,dburgandy0,dburgandy0@tech.edu,Password123,Engineering,Professor
Mirel,Elizet,melizet0,melizet0@tech.edu,Password123,Math,Student
Arpan,Saida,asaida0,asaida0@tech.edu,Password123,Math,Student
Chimera,Kianna,ckianna0,ckianna0@tech.edu,Password123,Engineering,Student
Rasul,Dione,rdione0,rdione0@tech.edu,Password123,Nursing,Student
Daquan,Cherie,dcherie0,dcherie0@tech.edu,Password123,Computer Science,Student
Crystina,Truly,ctruly0,ctruly0@tech.edu,Password123,Nursing,Student
Alvina,Season,aseason0,aseason0@tech.edu,Password123,Computer Science,Student
Theon,Tallie,ttallie0,ttallie0@tech.edu,Password123,Nursing,Student
Jermon,Colette,jcolette0,jcolette0@tech.edu,Password123,Engineering,Student
Ellyse,Erik,eerik0,eerik0@tech.edu,Password123,English,Student
Rania,Litany,rlitany0,rlitany0@tech.edu,Password123,Engineering,Professor
Tertia,Kassidy,tkassidy0,tkassidy0@tech.edu,Password123,English,Student
Desta,Ameena,dameena0,dameena0@tech.edu,Password123,Computer Science,Student
Bernell,Sharonda,bsharonda0,bsharonda0@tech.edu,Password123,Nursing,Student
Mee,Taquia,mtaquia0,mtaquia0@tech.edu,Password123,Engineering,Student
Orlanda,Derwin,oderwin0,oderwin0@tech.edu,Password123,Computer Science,Student
Dejon,Eston,deston0,deston0@tech.edu,Password123,Math,Student
Merton,Darek,mdarek0,mdarek0@tech.edu,Password123,English,Student
Trimaine,Allycia,tallycia0,tallycia0@tech.edu,Password123,Nursing,Professor
Celestia,Lewis,clewis0,clewis0@tech.edu,Password123,Nursing,Student
Panagiotis,Chiffon,pchiffon0,pchiffon0@tech.edu,Password123,English,Student
Safa,Jamera,sjamera0,sjamera0@tech.edu,Password123,Engineering,Student
Bhavesh,Lukus,blukus0,blukus0@tech.edu,Password123,Computer Science,Student
Derral,Jeriesha,djeriesha0,djeriesha0@tech.edu,Password123,Nursing,Student
Jaycie,Kennetha,jkennetha0,jkennetha0@tech.edu,Password123,English,Student
Kendelle,Brianne,kbrianne0,kbrianne0@tech.edu,Password123,Engineering,Student
Eboney,Jeb,ejeb0,ejeb0@tech.edu,Password123,Computer Science,Student
Chole,Amatullah,camatullah0,camatullah0@tech.edu,Password123,English,Student
Savanna,Lamonica,slamonica0,slamonica0@tech.edu,Password123,English,Student
Takeria,Yuriko,tyuriko0,tyuriko0@tech.edu,Password123,Math,Student
Ronte,Beata,rbeata0,rbeata0@tech.edu,Password123,Math,Student
Cayley,Lida,clida0,clida0@tech.edu,Password123,Math,Student
Starlene,Adina,sadina0,sadina0@tech.edu,Password123,Computer Science,Student
Desirea,Ulyses,dulyses0,dulyses0@tech.edu,Password123,English,Student
Shone,Janitza,sjanitza0,sjanitza0@tech.edu,Password123,Computer Science,Student
Justino,Latrell,jlatrell0,jlatrell0@tech.edu,Password123,English,Student
Sultana,Sloan,ssloan0,ssloan0@tech.edu,Password123,Engineering,Student
Roosevelt,Katelynd,rkatelynd0,rkatelynd0@tech.edu,Password123,Math,Student
Stephnie,Emiko,semiko0,semiko0@tech.edu,Password123,Computer Science,Student
Alexandre,Knox,aknox0,aknox0@tech.edu,Password123,Nursing,Student
Jametta,Jonnathan,jjonnathan0,jjonnathan0@tech.edu,Password123,Math,Professor
Hilarie,Reann,hreann0,hreann0@tech.edu,Password123,Nursing,Student
Lashondra,Caris,lcaris0,lcaris0@tech.edu,Password123,Engineering,Student
Jaira,Nicholi,jnicholi0,jnicholi0@tech.edu,Password123,Math,Student
Sapphira,Jackey,sjackey0,sjackey0@tech.edu,Password123,Computer Science,Student
Veena,Elisse,velisse0,velisse0@tech.edu,Password123,Nursing,Student
Alora,Sameera,asameera0,asameera0@tech.edu,Password123,Math,Professor
Athenia,Gannon,agannon0,agannon0@tech.edu,Password123,English,Professor
Quenten,Darrah,qdarrah0,qdarrah0@tech.edu,Password123,Computer Science,Professor
Lauran,Allen,lallen0,lallen0@tech.edu,Password123,Nursing,Student
Cariann,Joshuah,cjoshuah0,cjoshuah0@tech.edu,Password123,Engineering,Professor
Lillie,Annisha,lannisha0,lannisha0@tech.edu,Password123,Computer Science,Student
Halimah,Kaiya,hkaiya0,hkaiya0@tech.edu,Password123,Math,Student
Isidra,Megan,imegan0,imegan0@tech.edu,Password123,English,Student
Tinea,Pinchus,tpinchus0,tpinchus0@tech.edu,Password123,Math,Student
Megon,Froylan,mfroylan0,mfroylan0@tech.edu,Password123,Engineering,Student
Star,Ilyse,silyse0,silyse0@tech.edu,Password123,Math,Student
Gwyneth,Martine,gmartine0,gmartine0@tech.edu,Password123,Math,Student
Shawnequa,Chan,schan0,schan0@tech.edu,Password123,Math,Student
Nikolos,Tabethia,ntabethia0,ntabethia0@tech.edu,Password123,Computer Science,Student
Josi,Moneca,jmoneca0,jmoneca0@tech.edu,Password123,English,Student
Barry,Arjuna,barjuna0,barjuna0@tech.edu,Password123,Math,Student
Kari,Grisell,kgrisell0,kgrisell0@tech.edu,Password123,Computer Science,Student
Jamarion,Kellina,jkellina0,jkellina0@tech.edu,Password123,Math,Student
Zacharey,Dathan,zdathan0,zdathan0@tech.edu,Password123,Computer Science,Student
Malina,David,mdavid0,mdavid0@tech.edu,Password123,Nursing,Student
Boris,Chanta,bchanta0,bchanta0@tech.edu,Password123,Engineering,Student
Terrian,Ayanna,tayanna0,tayanna0@tech.edu,Password123,English,Student
Danika,Yenny,dyenny0,dyenny0@tech.edu,Password123,Computer Science,Student
Rayshan,Delanie,rdelanie0,rdelanie0@tech.edu,Password123,English,Student
Jonetta,Ayodele,jayodele0,jayodele0@tech.edu,Password123,Engineering,Student
Marysa,Ashanti,mashanti0,mashanti0@tech.edu,Password123,Engineering,Student
Basya,Christne,bchristne0,bchristne0@tech.edu,Password123,English,Student
Saroeun,Taiesha,staiesha0,staiesha0@tech.edu,Password123,Nursing,Student
Mrk,Lilian,mlilian0,mlilian0@tech.edu,Password123,Computer Science,Professor
Brice,Jazzlyn,bjazzlyn0,bjazzlyn0@tech.edu,Password123,English,Student
Violeta,Demika,vdemika0,vdemika0@tech.edu,Password123,Engineering,Student
Merinda,Hugues,mhugues0,mhugues0@tech.edu,Password123,Nursing,Student
Jhamal,Kaitrin,jkaitrin0,jkaitrin0@tech.edu,Password123,Engineering,Professor
Jule,Shakka,jshakka0,jshakka0@tech.edu,Password123,Computer Science,Student
Morrell,Tama,mtama0,mtama0@tech.edu,Password123,English,Student
Norman,Katisha,nkatisha0,nkatisha0@tech.edu,Password123,English,Student
Sebrina,Tenia,stenia0,stenia0@tech.edu,Password123,Engineering,Student
Arabia,Cherese,acherese0,acherese0@tech.edu,Password123,Computer Science,Student
Eliz,Rudy,erudy0,erudy0@tech.edu,Password123,Math,Student
Elsbeth,Adeline,eadeline0,eadeline0@tech.edu,Password123,English,Student
Shinika,Felishia,sfelishia0,sfelishia0@tech.edu,Password123,Nursing,Student
Renia,Crystin,rcrystin0,rcrystin0@tech.edu,Password123,Computer Science,Student
Takira,Dominique,tdominique0,tdominique0@tech.edu,Password123,Engineering,Student
Kathlena,Jawon,kjawon0,kjawon0@tech.edu,Password123,Computer Science,Student
Amilia,Lonnie,alonnie0,alonnie0@tech.edu,Password123,Math,Student
Dickie,Elon,delon0,delon0@tech.edu,Password123,Nursing,Student
Jimmylee,Tishina,jtishina0,jtishina0@tech.edu,Password123,Computer Science,Student
Graham,Lester,glester0,glester0@tech.edu,Password123,English,Student
Sherrita,Micael,smicael0,smicael0@tech.edu,Password123,Computer Science,Student
Chanequa,Mykia,cmykia0,cmykia0@tech.edu,Password123,Engineering,Student
Jaffar,Shanti,jshanti0,jshanti0@tech.edu,Password123,Engineering,Student
Tya,Meggin,tmeggin0,tmeggin0@tech.edu,Password123,English,Student
Marquette,Tejal,mtejal0,mtejal0@tech.edu,Password123,Math,Student
Schneider,Reyn,sreyn0,sreyn0@tech.edu,Password123,Nursing,Student
Erwin,Nakiah,enakiah0,enakiah0@tech.edu,Password123,Computer Science,Student
Yehudis,Tava,ytava0,ytava0@tech.edu,Password123,Math,Student
Tobie,Fiorella,tfiorella0,tfiorella0@tech.edu,Password123,Nursing,Student
